               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  33,            0.039488,            0.029053,           0.0023365,             0.80553,             0.70924,             0.78369,             0.48124,            0.035954,            0.013244,           0.0013984,             0.00424,             0.00424,             0.00424
                  34,            0.039904,            0.027923,            0.002354,              0.8002,             0.72627,             0.78198,             0.49254,            0.035562,             0.01335,           0.0023499,             0.00406,             0.00406,             0.00406
                  35,            0.039975,             0.02866,           0.0023941,             0.79188,             0.73622,             0.80533,             0.50312,            0.035386,            0.012665,          0.00085633,             0.00388,             0.00388,             0.00388
                  36,            0.040105,            0.028262,           0.0023699,             0.78843,             0.76079,             0.79529,             0.49767,            0.035258,            0.013263,          0.00092106,              0.0037,              0.0037,              0.0037
                  37,            0.039253,            0.027604,           0.0025805,             0.85474,             0.72789,             0.80601,             0.51481,            0.035372,            0.012672,            0.001106,             0.00352,             0.00352,             0.00352
                  38,            0.039134,            0.027984,           0.0023441,             0.80277,             0.75305,             0.80715,             0.50493,            0.034876,            0.012501,           0.0012834,             0.00334,             0.00334,             0.00334
                  39,            0.039675,            0.028404,           0.0020022,             0.78828,             0.77088,              0.8084,             0.51315,            0.034542,             0.01273,           0.0011997,             0.00316,             0.00316,             0.00316
                  40,            0.038826,            0.027885,           0.0020672,              0.7922,             0.77493,             0.81252,             0.52362,             0.03466,            0.012539,          0.00073662,             0.00298,             0.00298,             0.00298
                  41,            0.038873,            0.028434,           0.0017909,             0.83698,             0.74007,             0.81522,             0.51887,            0.034595,            0.012505,           0.0012942,              0.0028,              0.0028,              0.0028
                  42,            0.039413,            0.028389,           0.0019261,             0.79211,              0.7623,             0.81149,             0.51991,             0.03467,            0.012693,           0.0012088,             0.00262,             0.00262,             0.00262
                  43,            0.038538,            0.027223,           0.0020382,             0.85536,             0.73149,             0.81343,             0.52422,            0.034502,             0.01261,          0.00083461,             0.00244,             0.00244,             0.00244
                  44,            0.037637,            0.027162,           0.0018305,             0.83133,              0.7651,             0.82309,             0.53936,            0.033569,            0.012299,           0.0007453,             0.00226,             0.00226,             0.00226
                  45,            0.038284,            0.027421,           0.0017452,             0.80373,             0.78189,             0.82277,              0.5357,            0.033563,            0.012393,           0.0006232,             0.00208,             0.00208,             0.00208
                  46,            0.038169,            0.027429,            0.001603,             0.83313,             0.77576,             0.82791,             0.53604,            0.033526,            0.012529,          0.00083096,              0.0019,              0.0019,              0.0019
                  47,            0.037798,            0.026892,           0.0015981,             0.82888,             0.76132,               0.819,             0.52487,            0.034123,            0.012601,          0.00080656,             0.00172,             0.00172,             0.00172
                  48,            0.038038,            0.027325,           0.0016361,             0.86073,             0.75284,             0.82138,             0.53979,            0.033285,            0.012317,           0.0010002,             0.00154,             0.00154,             0.00154
                  49,             0.03813,            0.027285,           0.0014554,             0.86916,             0.75961,             0.82727,             0.53479,            0.033361,            0.012269,          0.00058132,             0.00136,             0.00136,             0.00136
