               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  14,             0.04275,            0.029223,           0.0045602,             0.79469,             0.68582,             0.75659,             0.44229,            0.037986,            0.013614,           0.0039533,            0.008713,            0.008713,            0.008713
                  15,            0.042894,            0.029414,           0.0039234,             0.77075,             0.67379,             0.75859,              0.4395,            0.036665,            0.013563,           0.0040102,            0.008614,            0.008614,            0.008614
                  16,            0.041951,            0.028999,           0.0039494,             0.65147,             0.62164,             0.65797,             0.36284,            0.039712,             0.01609,            0.012449,            0.008515,            0.008515,            0.008515
                  17,              0.0415,            0.029311,           0.0044294,              0.7729,             0.68964,             0.76677,             0.44938,            0.036165,            0.013569,           0.0037533,            0.008416,            0.008416,            0.008416
                  18,            0.041343,            0.029067,           0.0040001,             0.82229,             0.67991,             0.77777,             0.47423,            0.035292,            0.013523,           0.0035843,            0.008317,            0.008317,            0.008317
                  19,            0.040993,            0.028417,           0.0038213,             0.76885,             0.72701,              0.7832,             0.47572,            0.035798,            0.013474,           0.0027678,            0.008218,            0.008218,            0.008218
                  20,             0.04061,             0.02877,           0.0033566,             0.81851,             0.72339,             0.79853,             0.48546,            0.035682,            0.013237,           0.0018332,            0.008119,            0.008119,            0.008119
                  21,            0.040136,            0.028259,           0.0032467,             0.82052,             0.72854,             0.80463,             0.49216,            0.035121,            0.012625,           0.0014098,             0.00802,             0.00802,             0.00802
                  22,            0.040137,            0.028269,           0.0032803,             0.82239,             0.72677,             0.80362,             0.48822,             0.03495,            0.012886,           0.0023088,            0.007921,            0.007921,            0.007921
                  23,            0.039191,            0.027497,           0.0034543,             0.81194,             0.74542,             0.80619,             0.47825,            0.035628,            0.013569,           0.0016038,            0.007822,            0.007822,            0.007822
                  24,            0.039493,            0.028203,           0.0035743,             0.82982,             0.70966,             0.79651,             0.49508,            0.035287,            0.012901,           0.0024686,            0.007723,            0.007723,            0.007723
                  25,            0.039559,            0.027372,           0.0031815,             0.75929,             0.63826,              0.7378,             0.44257,            0.037129,            0.014628,           0.0051597,            0.007624,            0.007624,            0.007624
                  26,            0.038912,            0.027779,           0.0027514,             0.82579,             0.76573,             0.81897,             0.50907,            0.035694,             0.01267,           0.0015082,            0.007525,            0.007525,            0.007525
                  27,            0.038435,            0.027916,           0.0029885,             0.80257,               0.742,             0.80469,             0.50687,            0.034647,             0.01381,           0.0037844,            0.007426,            0.007426,            0.007426
                  28,            0.037869,            0.027359,           0.0026552,             0.82147,             0.74876,             0.81387,             0.51242,            0.033551,             0.01278,           0.0012458,            0.007327,            0.007327,            0.007327
                  29,            0.038208,            0.026937,           0.0026668,             0.84356,             0.74175,             0.82263,              0.5081,            0.033767,            0.012888,           0.0035243,            0.007228,            0.007228,            0.007228
                  30,               0.038,            0.026943,           0.0028795,              0.8699,             0.71867,              0.8107,             0.49807,            0.033941,            0.012585,           0.0015318,            0.007129,            0.007129,            0.007129
                  31,            0.038285,             0.02734,           0.0022986,             0.82214,             0.75705,             0.81855,             0.52009,            0.032959,            0.012709,            0.001599,             0.00703,             0.00703,             0.00703
                  32,            0.036839,             0.02614,           0.0024502,             0.86842,             0.75483,             0.83203,             0.53739,            0.033282,            0.012488,            0.001818,            0.006931,            0.006931,            0.006931
                  33,            0.036908,            0.027247,            0.002355,             0.86582,             0.75046,             0.83207,             0.53541,            0.033174,            0.012504,           0.0031864,            0.006832,            0.006832,            0.006832
                  34,            0.037143,            0.026428,           0.0026555,             0.82525,             0.74385,             0.81239,             0.51212,            0.033951,             0.01315,           0.0033973,            0.006733,            0.006733,            0.006733
                  35,            0.037282,            0.027011,           0.0025506,             0.83321,             0.77023,             0.82895,             0.54009,             0.03341,            0.012111,           0.0017079,            0.006634,            0.006634,            0.006634
                  36,            0.037583,             0.02677,           0.0024038,             0.81522,             0.79102,             0.84004,              0.5327,            0.033235,            0.012765,           0.0017195,            0.006535,            0.006535,            0.006535
                  37,             0.03691,            0.026145,           0.0023173,             0.80555,             0.78065,             0.82895,             0.53839,            0.032516,            0.012635,           0.0016677,            0.006436,            0.006436,            0.006436
                  38,              0.0365,            0.026275,            0.002196,             0.80874,             0.79472,              0.8373,             0.53713,            0.032523,            0.012807,           0.0016747,            0.006337,            0.006337,            0.006337
                  39,            0.036895,            0.026872,           0.0020047,             0.86103,             0.77921,             0.84478,             0.55164,            0.031882,            0.012329,           0.0019646,            0.006238,            0.006238,            0.006238
                  40,            0.036447,            0.026363,           0.0023894,              0.8297,             0.75265,             0.81328,             0.52262,            0.032938,            0.012927,           0.0038598,            0.006139,            0.006139,            0.006139
                  41,            0.036261,            0.026578,            0.002011,             0.82356,              0.7899,             0.84883,             0.56701,            0.032221,            0.011931,           0.0013592,             0.00604,             0.00604,             0.00604
                  42,            0.036679,            0.026772,           0.0019874,             0.86015,             0.77592,             0.83382,             0.55209,            0.031497,            0.012503,           0.0015298,            0.005941,            0.005941,            0.005941
                  43,            0.035822,            0.025606,           0.0021268,             0.85102,              0.7673,             0.83733,             0.55249,            0.031435,            0.012109,           0.0014398,            0.005842,            0.005842,            0.005842
                  44,             0.03509,            0.025448,           0.0019782,             0.83951,             0.76831,             0.83485,             0.55353,            0.031864,            0.012259,           0.0023416,            0.005743,            0.005743,            0.005743
                  45,            0.035648,             0.02593,           0.0020596,             0.84078,             0.79798,             0.84919,             0.56746,            0.031068,             0.01206,           0.0012488,            0.005644,            0.005644,            0.005644
                  46,            0.035442,            0.025844,           0.0020582,             0.85243,             0.79078,             0.84335,             0.55838,            0.031377,            0.012976,          0.00094614,            0.005545,            0.005545,            0.005545
                  47,            0.035393,            0.025329,           0.0018626,             0.82979,             0.79831,              0.8455,             0.56301,            0.031485,            0.012012,           0.0013158,            0.005446,            0.005446,            0.005446
                  48,            0.035505,            0.025777,           0.0018622,             0.85978,             0.75974,             0.84089,             0.56164,            0.031163,            0.011888,           0.0023744,            0.005347,            0.005347,            0.005347
                  49,            0.035646,            0.025774,           0.0016945,             0.84454,             0.78658,             0.85311,             0.57228,            0.030465,            0.012202,           0.0011713,            0.005248,            0.005248,            0.005248
                  50,            0.035082,            0.025109,            0.001596,             0.85484,             0.79487,              0.8553,             0.57744,            0.030887,            0.011732,           0.0010714,            0.005149,            0.005149,            0.005149
                  51,            0.034667,            0.025065,           0.0017848,             0.86665,                0.79,              0.8505,             0.56798,            0.031025,            0.011808,           0.0011726,             0.00505,             0.00505,             0.00505
                  52,            0.034464,            0.025316,            0.001823,               0.848,             0.78777,             0.85022,             0.56564,            0.031219,             0.01243,           0.0010455,            0.004951,            0.004951,            0.004951
                  53,            0.034356,            0.024933,           0.0017826,             0.85505,             0.80413,             0.86254,              0.5842,            0.030477,            0.011574,           0.0028012,            0.004852,            0.004852,            0.004852
                  54,            0.034722,            0.024578,            0.001722,             0.85329,             0.79437,             0.85654,             0.58287,            0.030618,            0.011734,           0.0013097,            0.004753,            0.004753,            0.004753
                  55,            0.034303,            0.024615,           0.0017256,              0.8913,             0.78894,             0.86497,             0.58644,            0.030662,            0.011447,           0.0015506,            0.004654,            0.004654,            0.004654
                  56,            0.034264,            0.025023,           0.0015096,             0.86054,             0.79741,             0.85978,             0.58661,            0.030666,            0.011743,           0.0017934,            0.004555,            0.004555,            0.004555
                  57,            0.034032,            0.024083,           0.0015175,              0.8649,             0.81944,             0.86913,             0.60096,            0.029567,            0.011318,          0.00096517,            0.004456,            0.004456,            0.004456
                  58,            0.034019,            0.025199,           0.0015325,             0.86651,             0.81413,              0.8711,             0.59722,            0.029474,            0.011257,          0.00082548,            0.004357,            0.004357,            0.004357
                  59,            0.034059,            0.024637,           0.0014622,             0.86962,             0.80436,             0.86248,             0.59246,            0.029678,            0.011652,          0.00075111,            0.004258,            0.004258,            0.004258
                  60,            0.033612,             0.02421,            0.001477,             0.88167,             0.80346,             0.86761,             0.58895,            0.029928,            0.011435,           0.0010792,            0.004159,            0.004159,            0.004159
                  61,            0.033315,            0.024845,           0.0013691,             0.86722,             0.78227,             0.85711,              0.5941,            0.029742,            0.011682,           0.0014338,             0.00406,             0.00406,             0.00406
                  62,            0.033455,            0.024608,           0.0013658,             0.87421,             0.80121,             0.86338,             0.59213,            0.030031,            0.011497,           0.0007766,            0.003961,            0.003961,            0.003961
                  63,            0.033484,            0.024643,           0.0014648,             0.87163,               0.779,             0.85832,              0.5903,             0.03042,            0.011568,           0.0014832,            0.003862,            0.003862,            0.003862
                  64,            0.032991,            0.023982,           0.0015532,             0.89067,             0.78661,             0.86302,             0.59458,             0.02953,            0.011386,           0.0015048,            0.003763,            0.003763,            0.003763
                  65,            0.032899,            0.024197,           0.0015518,             0.86546,             0.81369,             0.86704,             0.60386,            0.029186,            0.011545,           0.0011081,            0.003664,            0.003664,            0.003664
                  66,            0.032796,            0.024212,           0.0014023,             0.86961,             0.80435,             0.86029,             0.59463,            0.029888,            0.011906,          0.00086317,            0.003565,            0.003565,            0.003565
                  67,            0.032847,            0.023856,           0.0014545,             0.88793,             0.79238,             0.86508,             0.60202,            0.029273,            0.011299,          0.00083194,            0.003466,            0.003466,            0.003466
                  68,            0.032491,            0.023802,             0.00133,             0.86919,             0.80449,             0.87287,             0.61144,            0.029407,            0.011308,          0.00055894,            0.003367,            0.003367,            0.003367
                  69,             0.03285,            0.024129,           0.0012168,             0.86576,             0.82062,             0.87527,              0.6049,            0.029172,            0.011291,          0.00062656,            0.003268,            0.003268,            0.003268
                  70,            0.032716,            0.023678,           0.0012658,             0.87741,             0.82638,             0.87758,             0.60592,            0.029334,             0.01134,          0.00086244,            0.003169,            0.003169,            0.003169
                  71,            0.032556,            0.023531,           0.0010927,              0.8646,             0.83171,             0.87563,             0.60724,             0.02899,            0.011235,           0.0010539,             0.00307,             0.00307,             0.00307
                  72,            0.032088,             0.02361,           0.0010618,             0.89238,             0.80569,             0.87341,              0.6186,            0.028695,            0.011298,          0.00084847,            0.002971,            0.002971,            0.002971
                  73,            0.032342,            0.023184,           0.0011262,             0.89312,             0.81963,              0.8775,              0.6078,            0.029041,            0.011062,          0.00046976,            0.002872,            0.002872,            0.002872
                  74,            0.031921,            0.023289,           0.0013487,             0.88612,              0.8169,             0.88342,             0.61185,            0.029081,            0.010996,          0.00058435,            0.002773,            0.002773,            0.002773
                  75,            0.032086,            0.023553,           0.0010988,              0.8804,             0.82225,              0.8788,             0.61969,            0.028685,            0.011088,          0.00062073,            0.002674,            0.002674,            0.002674
                  76,            0.031944,             0.02306,           0.0011403,             0.87961,             0.82598,             0.87997,             0.62354,            0.028649,            0.011209,          0.00063756,            0.002575,            0.002575,            0.002575
                  77,            0.032106,             0.02348,          0.00099678,             0.87272,             0.83007,             0.88267,             0.61771,            0.028627,            0.011397,          0.00075793,            0.002476,            0.002476,            0.002476
                  78,            0.031935,            0.023517,           0.0011819,             0.89081,             0.81945,             0.88206,             0.61948,            0.028694,            0.011289,          0.00091965,            0.002377,            0.002377,            0.002377
                  79,            0.032073,            0.023761,           0.0010313,             0.87638,              0.8273,              0.8825,             0.61792,            0.028649,            0.011301,          0.00053933,            0.002278,            0.002278,            0.002278
                  80,            0.031811,            0.023038,           0.0011341,             0.90304,             0.82856,             0.88276,              0.6162,            0.028787,            0.011286,          0.00059693,            0.002179,            0.002179,            0.002179
                  81,            0.031956,            0.022985,           0.0010547,             0.87979,             0.83648,              0.8898,             0.63137,            0.028193,            0.010969,          0.00071534,             0.00208,             0.00208,             0.00208
                  82,            0.031191,            0.022792,           0.0010846,             0.88812,             0.82098,             0.88325,             0.62158,            0.028466,            0.010881,          0.00078696,            0.001981,            0.001981,            0.001981
                  83,            0.031374,            0.022818,          0.00097721,             0.88585,             0.83967,             0.88613,             0.62849,            0.027975,            0.011037,          0.00076616,            0.001882,            0.001882,            0.001882
                  84,            0.031216,            0.022702,          0.00092111,             0.88423,             0.82368,             0.87818,             0.61818,            0.028315,             0.01112,          0.00069429,            0.001783,            0.001783,            0.001783
                  85,            0.030782,            0.022981,           0.0010178,             0.90061,             0.83518,             0.89236,             0.63655,            0.027819,             0.01095,          0.00065666,            0.001684,            0.001684,            0.001684
                  86,            0.031311,            0.022947,          0.00081768,             0.88454,             0.83165,             0.88602,             0.62768,            0.028186,            0.010992,          0.00071776,            0.001585,            0.001585,            0.001585
                  87,            0.031192,            0.022537,           0.0010509,             0.89424,             0.81425,             0.88689,             0.63299,            0.027912,            0.010954,          0.00066295,            0.001486,            0.001486,            0.001486
                  88,            0.030429,             0.02282,            0.001037,             0.87387,             0.83454,             0.88912,             0.63344,            0.027772,             0.01091,          0.00060699,            0.001387,            0.001387,            0.001387
                  89,            0.030943,            0.022595,          0.00092009,             0.89697,             0.83656,             0.88634,             0.63073,            0.028156,            0.010876,          0.00082297,            0.001288,            0.001288,            0.001288
                  90,            0.030743,            0.022593,          0.00096729,             0.87367,             0.85626,             0.89168,             0.63443,            0.028019,            0.010873,          0.00062118,            0.001189,            0.001189,            0.001189
                  91,            0.030068,            0.021897,           0.0010107,             0.91339,             0.81963,             0.88896,             0.63667,            0.027806,            0.010975,          0.00069387,             0.00109,             0.00109,             0.00109
                  92,             0.03031,            0.022532,           0.0008073,             0.88946,             0.84623,             0.89093,             0.63792,            0.027897,            0.010814,          0.00065007,            0.000991,            0.000991,            0.000991
                  93,            0.030412,            0.021809,           0.0009736,             0.89459,             0.83442,             0.89077,             0.64448,            0.027579,            0.010942,          0.00047201,            0.000892,            0.000892,            0.000892
                  94,            0.030514,            0.022087,          0.00083545,             0.89044,             0.83975,             0.89094,             0.63989,            0.027558,            0.010868,          0.00055568,            0.000793,            0.000793,            0.000793
                  95,            0.029953,            0.021918,          0.00069771,             0.89178,             0.83786,             0.88831,             0.64253,            0.027493,            0.010904,           0.0006959,            0.000694,            0.000694,            0.000694
                  96,             0.03065,            0.022267,          0.00073767,             0.88636,             0.83677,             0.89248,             0.64473,            0.027508,            0.010839,          0.00065362,            0.000595,            0.000595,            0.000595
                  97,            0.030047,            0.021745,          0.00081773,             0.88742,             0.83881,             0.89471,             0.64661,            0.027576,            0.010853,          0.00054357,            0.000496,            0.000496,            0.000496
                  98,            0.030287,            0.022481,           0.0008586,              0.8866,             0.83993,             0.89209,             0.64458,            0.027474,            0.010887,          0.00055993,            0.000397,            0.000397,            0.000397
                  99,            0.029756,            0.021421,          0.00074479,             0.89422,             0.83651,             0.88925,             0.64238,            0.027483,            0.010855,          0.00055907,            0.000298,            0.000298,            0.000298
