               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  15,            0.039019,            0.027573,           0.0021653,             0.81879,             0.76604,             0.81869,             0.52015,            0.034494,            0.012796,            0.001384,             0.00748,             0.00748,             0.00748
                  16,            0.038662,            0.027364,           0.0023807,             0.82246,             0.75078,             0.81841,             0.50994,            0.034862,            0.013155,           0.0015685,              0.0073,              0.0073,              0.0073
                  17,            0.038463,            0.027648,           0.0027366,             0.81872,             0.72765,             0.81717,             0.51151,            0.035017,            0.013221,           0.0020912,             0.00712,             0.00712,             0.00712
                  18,            0.038142,            0.027479,           0.0024299,             0.84722,             0.74626,             0.81764,              0.5179,            0.034345,            0.012758,           0.0017237,             0.00694,             0.00694,             0.00694
                  19,            0.038004,            0.026642,           0.0021552,             0.82831,             0.73573,             0.80605,             0.50398,            0.035713,            0.012479,           0.0027076,             0.00676,             0.00676,             0.00676
                  20,            0.037521,            0.026871,           0.0018355,             0.80806,             0.79458,             0.82797,             0.53612,            0.033311,            0.012739,           0.0013379,             0.00658,             0.00658,             0.00658
                  21,             0.03726,            0.026505,           0.0019068,             0.81077,             0.77649,             0.83211,             0.52461,            0.034353,            0.012779,           0.0018957,              0.0064,              0.0064,              0.0064
                  22,            0.037474,            0.026721,           0.0019598,             0.86226,             0.77545,             0.84799,             0.53312,            0.033596,             0.01237,           0.0014531,             0.00622,             0.00622,             0.00622
                  23,            0.036551,            0.025757,           0.0019232,             0.82141,             0.79484,             0.84607,             0.54577,            0.032719,              0.0123,          0.00097773,             0.00604,             0.00604,             0.00604
                  24,             0.03677,             0.02613,           0.0016041,             0.80272,             0.78502,             0.83373,             0.53666,            0.033257,            0.012482,            0.001237,             0.00586,             0.00586,             0.00586
                  25,            0.036549,            0.025447,           0.0014902,              0.8622,             0.79133,             0.84954,             0.55841,            0.033085,            0.011996,           0.0010565,             0.00568,             0.00568,             0.00568
                  26,            0.036203,            0.026094,           0.0015062,             0.84737,             0.77912,             0.84153,             0.54033,            0.033807,            0.012289,           0.0012652,              0.0055,              0.0055,              0.0055
                  27,            0.035936,            0.026074,           0.0016802,             0.83217,              0.7899,             0.83369,             0.54478,             0.03253,            0.012608,           0.0020824,             0.00532,             0.00532,             0.00532
                  28,            0.035382,            0.025647,             0.00155,             0.82591,             0.79033,             0.83518,             0.54934,            0.032409,            0.012294,           0.0015005,             0.00514,             0.00514,             0.00514
                  29,            0.035886,            0.025279,           0.0013981,             0.84995,             0.79291,             0.84404,             0.54492,            0.032672,            0.012242,           0.0012383,             0.00496,             0.00496,             0.00496
                  30,            0.035564,            0.025278,           0.0016762,             0.84172,             0.79126,             0.84703,             0.55691,            0.032382,            0.011988,          0.00064876,             0.00478,             0.00478,             0.00478
                  31,            0.036093,              0.0259,           0.0014223,             0.84847,              0.7885,             0.84646,             0.55194,            0.032477,            0.012617,          0.00080501,              0.0046,              0.0046,              0.0046
                  32,            0.034537,            0.024523,           0.0015548,             0.86646,             0.79638,             0.85649,             0.56317,            0.031631,            0.012103,           0.0010033,             0.00442,             0.00442,             0.00442
                  33,            0.034431,            0.025641,           0.0014554,             0.83418,             0.79074,             0.84238,             0.56828,             0.03193,            0.012335,           0.0014358,             0.00424,             0.00424,             0.00424
                  34,            0.034913,            0.024883,           0.0014558,             0.85976,             0.78874,             0.85254,             0.56329,            0.032009,            0.011933,           0.0012033,             0.00406,             0.00406,             0.00406
                  35,            0.034949,            0.025328,           0.0013503,             0.84079,             0.80859,              0.8629,             0.57671,            0.031227,            0.011639,          0.00048807,             0.00388,             0.00388,             0.00388
                  36,            0.035216,            0.025039,           0.0012835,             0.81857,             0.80968,             0.84482,             0.56787,             0.03159,            0.012149,          0.00057701,              0.0037,              0.0037,              0.0037
                  37,            0.034321,            0.024273,           0.0014177,             0.84375,             0.80098,             0.85908,             0.58782,            0.031261,            0.011712,          0.00073336,             0.00352,             0.00352,             0.00352
                  38,             0.03432,             0.02478,            0.001534,             0.86725,             0.76882,             0.85179,              0.5724,            0.032046,            0.012078,            0.001355,             0.00334,             0.00334,             0.00334
                  39,            0.034585,            0.025181,           0.0011822,             0.85313,             0.80803,             0.85897,             0.58346,            0.031158,            0.011805,          0.00074539,             0.00316,             0.00316,             0.00316
                  40,             0.03389,            0.024582,           0.0012434,             0.84522,             0.80283,             0.86068,             0.58151,            0.030971,            0.011856,          0.00094359,             0.00298,             0.00298,             0.00298
                  41,            0.033893,            0.024906,           0.0010857,             0.86876,             0.79939,             0.86536,             0.59752,               0.031,            0.011727,          0.00097067,              0.0028,              0.0028,              0.0028
                  42,            0.034415,            0.024971,           0.0011019,             0.84098,             0.82054,             0.86536,             0.60445,            0.030257,            0.011697,          0.00077707,             0.00262,             0.00262,             0.00262
                  43,            0.033564,            0.023982,           0.0012065,             0.87473,              0.7945,             0.86342,             0.58925,              0.0306,            0.011784,          0.00088563,             0.00244,             0.00244,             0.00244
                  44,            0.032757,            0.023633,            0.001118,             0.88062,             0.79261,             0.86137,             0.60374,            0.030271,            0.011701,           0.0011515,             0.00226,             0.00226,             0.00226
                  45,            0.033275,             0.02421,           0.0010886,             0.87754,             0.78532,             0.86287,             0.60463,            0.030104,            0.011699,           0.0011674,             0.00208,             0.00208,             0.00208
                  46,            0.033236,            0.024063,           0.0010509,             0.86278,             0.80397,              0.8675,             0.60552,            0.030448,              0.0116,          0.00086606,              0.0019,              0.0019,              0.0019
                  47,            0.032943,            0.023611,           0.0011073,             0.87909,             0.81049,             0.86817,             0.60379,            0.030559,            0.011614,          0.00078238,             0.00172,             0.00172,             0.00172
                  48,            0.033258,            0.024073,           0.0010473,             0.86674,             0.81946,             0.87062,             0.60437,              0.0299,            0.011521,          0.00078909,             0.00154,             0.00154,             0.00154
                  49,            0.033142,            0.023982,          0.00095579,             0.87193,             0.80294,             0.86481,             0.60186,            0.029959,            0.011601,          0.00055199,             0.00136,             0.00136,             0.00136
