               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.030502,            0.022158,           0.0011056,             0.88102,             0.85781,             0.89693,             0.64305,            0.027028,            0.010513,          0.00052347,             0.00307,             0.00307,             0.00307
                  37,            0.029735,            0.021586,           0.0011615,             0.90542,             0.84977,             0.90424,             0.64823,            0.027277,            0.010505,          0.00042566,            0.002872,            0.002872,            0.002872
                  38,            0.029347,            0.021658,           0.0011063,             0.90399,             0.85358,             0.90048,             0.65588,            0.027003,            0.010384,          0.00052261,            0.002674,            0.002674,            0.002674
                  39,            0.029465,             0.02189,          0.00085428,             0.89898,             0.85095,             0.89997,             0.65103,            0.026792,            0.010555,          0.00033301,            0.002476,            0.002476,            0.002476
                  40,            0.028969,            0.021375,           0.0010848,             0.90658,              0.8592,             0.90266,             0.65497,            0.026471,            0.010348,          0.00050738,            0.002278,            0.002278,            0.002278
                  41,            0.028781,            0.021645,          0.00092649,             0.91785,             0.84692,             0.90203,             0.66517,            0.026985,            0.010307,          0.00040209,             0.00208,             0.00208,             0.00208
                  42,            0.029021,            0.021638,          0.00077422,             0.90322,             0.85625,             0.90398,             0.66734,            0.026044,            0.010335,           0.0002728,            0.001882,            0.001882,            0.001882
                  43,            0.028251,            0.020791,          0.00095586,             0.90423,             0.84595,             0.89949,             0.66443,            0.026283,            0.010376,          0.00028286,            0.001684,            0.001684,            0.001684
                  44,            0.027658,            0.020467,          0.00089766,             0.92457,             0.84433,             0.90016,             0.66547,            0.025822,            0.010301,          0.00030404,            0.001486,            0.001486,            0.001486
                  45,            0.027816,             0.02084,          0.00078481,             0.91693,             0.84786,             0.90522,             0.67388,            0.025696,            0.010281,          0.00032473,            0.001288,            0.001288,            0.001288
                  46,            0.027795,            0.020635,          0.00077647,             0.92259,             0.84788,              0.9069,             0.66669,             0.02599,            0.010282,          0.00025188,             0.00109,             0.00109,             0.00109
                  47,             0.02738,            0.020233,          0.00072634,             0.88806,             0.86946,             0.90522,             0.67009,            0.025819,            0.010325,          0.00024914,            0.000892,            0.000892,            0.000892
                  48,            0.027575,            0.020584,          0.00068594,             0.91784,             0.86463,             0.90944,             0.67747,            0.025535,            0.010221,          0.00025405,            0.000694,            0.000694,            0.000694
                  49,            0.027485,            0.020458,          0.00067896,              0.9096,             0.86292,             0.90758,              0.6746,            0.025615,            0.010218,          0.00021288,            0.000496,            0.000496,            0.000496
