               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  10,            0.035997,            0.025519,           0.0021823,             0.86871,              0.7572,             0.83785,             0.54196,            0.032801,            0.012767,           0.0016629,            0.008218,            0.008218,            0.008218
                  11,            0.035774,            0.025009,           0.0018468,             0.87368,             0.76448,              0.8442,             0.55492,            0.032072,            0.012604,           0.0013617,             0.00802,             0.00802,             0.00802
                  12,            0.035129,            0.025278,           0.0018382,             0.85462,             0.72184,             0.81582,             0.50239,            0.033603,            0.013345,           0.0018488,            0.007822,            0.007822,            0.007822
                  13,            0.035608,            0.025606,           0.0019591,             0.83633,             0.80203,             0.85068,             0.54726,             0.03253,            0.012525,           0.0012214,            0.007624,            0.007624,            0.007624
                  14,            0.035032,            0.024836,           0.0017916,             0.84615,             0.78551,             0.85096,             0.55492,            0.032537,             0.01255,           0.0012717,            0.007426,            0.007426,            0.007426
                  15,            0.035187,            0.025145,           0.0017623,             0.83655,             0.77127,             0.84104,             0.55281,            0.031292,             0.01248,           0.0017985,            0.007228,            0.007228,            0.007228
                  16,            0.034932,            0.024779,           0.0016725,             0.85843,             0.78937,             0.85454,             0.56691,            0.031658,            0.012521,           0.0022807,             0.00703,             0.00703,             0.00703
                  17,            0.034553,            0.024975,           0.0018048,              0.8247,             0.76225,             0.82239,             0.53203,            0.033025,            0.012864,           0.0041539,            0.006832,            0.006832,            0.006832
                  18,            0.034471,            0.024772,           0.0016928,             0.85795,             0.76996,             0.84883,             0.56792,            0.031219,            0.012379,           0.0019593,            0.006634,            0.006634,            0.006634
                  19,            0.034267,            0.024319,            0.001492,             0.87659,             0.77705,             0.85176,             0.55315,            0.031295,            0.011684,           0.0021457,            0.006436,            0.006436,            0.006436
                  20,            0.034126,            0.024641,           0.0013455,             0.85464,             0.82141,             0.86804,             0.59128,            0.030401,            0.011619,           0.0013332,            0.006238,            0.006238,            0.006238
                  21,            0.033883,            0.024251,           0.0015338,             0.89348,             0.77997,             0.86559,             0.58555,            0.030913,            0.011962,           0.0011158,             0.00604,             0.00604,             0.00604
                  22,             0.03392,            0.024438,            0.001343,             0.85756,             0.81929,             0.87136,             0.59205,            0.030185,            0.011641,           0.0018343,            0.005842,            0.005842,            0.005842
                  23,             0.03317,            0.023674,           0.0015243,             0.87778,               0.795,             0.86482,             0.57226,             0.03044,             0.01204,           0.0010801,            0.005644,            0.005644,            0.005644
                  24,            0.033522,            0.024007,           0.0013505,             0.86387,              0.7973,             0.85734,             0.58039,            0.030675,             0.01198,           0.0010243,            0.005446,            0.005446,            0.005446
                  25,             0.03336,            0.023481,           0.0013881,              0.8907,             0.79465,             0.86104,             0.58643,            0.030666,            0.011719,           0.0013897,            0.005248,            0.005248,            0.005248
                  26,            0.032814,            0.023928,           0.0011935,             0.86412,             0.82321,             0.87722,             0.60369,            0.030628,             0.01155,          0.00066153,             0.00505,             0.00505,             0.00505
                  27,            0.032702,            0.023998,           0.0012836,             0.86025,             0.82102,              0.8745,             0.59929,            0.030048,            0.011772,           0.0010904,            0.004852,            0.004852,            0.004852
                  28,            0.032293,            0.023688,           0.0012359,             0.87873,             0.80397,             0.86781,              0.5886,            0.030046,            0.011614,          0.00085967,            0.004654,            0.004654,            0.004654
                  29,            0.032725,            0.023265,             0.00123,             0.89766,             0.79415,             0.87693,              0.5881,             0.03018,            0.011874,          0.00078377,            0.004456,            0.004456,            0.004456
                  30,            0.032454,            0.023324,           0.0013947,              0.8809,             0.81505,             0.87521,             0.59816,            0.030004,            0.011325,          0.00081611,            0.004258,            0.004258,            0.004258
                  31,            0.032674,            0.023717,            0.001155,             0.89005,             0.82717,             0.87896,             0.61653,             0.02959,            0.011447,           0.0012735,             0.00406,             0.00406,             0.00406
                  32,            0.031461,            0.022538,           0.0013547,             0.86673,             0.83548,             0.87571,             0.60993,            0.029498,            0.011304,           0.0010289,            0.003862,            0.003862,            0.003862
                  33,            0.031357,             0.02356,           0.0010652,             0.86736,             0.82357,               0.875,             0.61147,            0.029234,            0.011566,          0.00091852,            0.003664,            0.003664,            0.003664
                  34,            0.031642,            0.022798,           0.0011007,             0.88781,             0.82238,             0.88032,             0.60619,            0.029196,            0.011562,          0.00086316,            0.003466,            0.003466,            0.003466
                  35,            0.031757,            0.023311,           0.0010339,             0.88825,             0.82626,             0.88081,             0.61234,            0.029062,            0.011121,          0.00066992,            0.003268,            0.003268,            0.003268
                  36,            0.032056,            0.022971,           0.0010034,             0.89493,             0.81619,             0.87721,             0.60915,            0.028979,            0.011266,           0.0013104,             0.00307,             0.00307,             0.00307
                  37,            0.031228,            0.022276,            0.001026,             0.90216,              0.8199,             0.88428,             0.61344,            0.028899,            0.011262,          0.00081616,            0.002872,            0.002872,            0.002872
                  38,            0.031012,            0.022584,          0.00099914,             0.88673,             0.82358,              0.8857,             0.61251,            0.029085,             0.01128,          0.00089803,            0.002674,            0.002674,            0.002674
                  39,            0.031286,            0.023012,          0.00084555,             0.90769,             0.81682,             0.89009,             0.62809,            0.028665,             0.01111,          0.00059945,            0.002476,            0.002476,            0.002476
                  40,            0.030796,            0.022473,           0.0010024,             0.87755,             0.84386,             0.88874,             0.62251,            0.028369,             0.01123,          0.00073056,            0.002278,            0.002278,            0.002278
                  41,            0.030639,            0.022864,          0.00073953,             0.89659,             0.84003,             0.89289,             0.63938,            0.028123,            0.010924,          0.00057013,             0.00208,             0.00208,             0.00208
                  42,             0.03116,            0.022794,          0.00078357,             0.88912,             0.83794,             0.89309,              0.6303,            0.027936,            0.011118,          0.00076353,            0.001882,            0.001882,            0.001882
                  43,            0.030394,            0.021844,          0.00081683,             0.89813,             0.83623,             0.89207,              0.6274,             0.02823,            0.011372,          0.00059948,            0.001684,            0.001684,            0.001684
                  44,            0.029652,            0.021514,          0.00080876,              0.8951,             0.82863,             0.88782,             0.63513,             0.02774,            0.011134,          0.00061228,            0.001486,            0.001486,            0.001486
                  45,            0.029941,            0.021955,          0.00075756,             0.91041,             0.82753,             0.89202,             0.63955,            0.027641,            0.011001,          0.00076679,            0.001288,            0.001288,            0.001288
                  46,            0.029939,            0.021864,          0.00074145,             0.89371,             0.84833,             0.89676,              0.6455,            0.027688,             0.01102,          0.00063758,             0.00109,             0.00109,             0.00109
                  47,            0.029638,            0.021458,          0.00074531,             0.88498,             0.85132,              0.8936,             0.64763,            0.027417,            0.010998,          0.00058094,            0.000892,            0.000892,            0.000892
                  48,            0.030036,            0.021902,          0.00072774,             0.90253,             0.83898,             0.89501,             0.64801,            0.027423,            0.011054,          0.00062052,            0.000694,            0.000694,            0.000694
                  49,            0.029793,            0.021791,          0.00068715,             0.89814,             0.84137,             0.89481,              0.6488,            0.027567,            0.010985,          0.00057935,            0.000496,            0.000496,            0.000496
